date,title,short_description,article_link,image,byline,alt,outlet
2019-10-31 13:37:00,PSA and Fiat Chrysler agree on merger,"PSA and Fiat Chrysler have agreed on a merger. However, the details are still open, as the agreement is to be worked out in the coming weeks. It is also open what this means for electric mobility in the new company.",https://www.electrive.com/2019/10/31/psa-and-fiat-chrysler-agree-on-merger/,https://www.electrive.com/wp-content/uploads/2019/10/psa-fiat-chrysler-fca-collage-min.png,,Image not found,electrive
2019-10-30 14:07:00,Volvo explains the scheme behind their BEV names,"With the XC40 P8 AWD Recharge, Volvo recently introduced its first electric car. Now the Swedes are explaining their new nomenclature – including the other electrified versions.",https://www.electrive.com/2019/10/30/volvo-explains-the-scheme-behind-their-bev-names/,https://www.electrive.com/wp-content/uploads/2019/10/volvo-xc40-recharge-bev-2019-001-min.png,,Image not found,electrive
2019-10-30 13:18:00,BYD expects sales drop after subsidy loss,BYD expects its total 2019 profit to fall 43 per cent after the Chinese government’s cut in subsidies led to a drop in sales of electric cars and plug-in hybrids.,https://www.electrive.com/2019/10/30/byd-expects-sales-drop-after-subsidy-loss/,https://www.electrive.com/wp-content/uploads/2019/08/byd-e2-elektroauto-electric-car-china-2019-01.png,,Image not found,electrive
2019-10-30 13:04:00,"Tesla notes market drop in the USA, China sales surge","Just a few days after Tesla presented surprisingly good quarterly figures, the electric car company is now showing details on regional business development in a press release to the SEC.",https://www.electrive.com/2019/10/30/tesla-notes-market-drop-in-the-usa/,https://www.electrive.com/wp-content/uploads/2018/07/tesla-model-3-05.png,,Image not found,electrive
2019-10-29 15:53:00,Formula E may focus on battery charging times,"According to new Formula E CEO Jamie Reigle, the electric racing series with the third generation of racing cars could devote itself to the topic of charging times. This would mean that the Gen3 car could reintroduce pit stops in Formula E.",https://www.electrive.com/2019/10/29/121732/,https://www.electrive.com/wp-content/uploads/2019/06/fia-formula-e-formel-e-swiss-e-prix-bern-season-5-02.png,,Image not found,electrive
2019-10-29 15:13:00,Honda starts selling its first electric car offered in China,"Honda and its joint venture partner GAC, have started selling their first electric model in China. It remains to be seen whether the electric car will also be offered in Europe.",https://www.electrive.com/2019/10/29/honda-starts-selling-its-first-electric-car-offered-in-china/,https://www.electrive.com/wp-content/uploads/2019/10/honda-ve-1-china-2019-01-min.png,,Image not found,electrive
2019-10-29 14:26:00,US: Prices are out for the electric Mini Cooper SE,"Already being hailed as one of the most affordable electric cars to enter the US market, the electric Mini Cooper SE is to have an MSRP of $29,900. In some places, with federal tax credits and state electric vehicle tax, the price will drop as low as $17,900.",https://www.electrive.com/2019/10/29/prices-are-out-for-the-mini-cooper-se-in-the-usa/,https://www.electrive.com/wp-content/uploads/2019/07/mini-electric-cooper-se-2019-06.png,,Image not found,electrive
2019-10-29 13:49:00,Daimler’s rumoured electric offensive for Mercedes-AMG,"The new head of Daimler, Ola Källenius, plans the comprehensive electrification for the sports car brand AMG. The aim is supposedly not only to double the performance brand subsidiary’s sales but also rely on (partially) electric drives – out of necessity.",https://www.electrive.com/2019/10/29/daimlers-rumoured-electric-offensive-for-mercedes-amg/,,,Image not found,electrive
2019-10-28 16:38:00,BorgWarner converts Ariel Nomad for innovations,BorgWarner has converted an Ariel Nomad into a fully electric high-voltage demonstration vehicle. The electric Nomad is less about driving performance and more about innovating technical solutions.,https://www.electrive.com/2019/10/28/borgwarner-converts-ariel-nomad-for-innovations/,https://www.electrive.com/wp-content/uploads/2019/10/borgwarner-ariel-nomad-2019-01-min.png,,Image not found,electrive
2019-10-28 15:32:00,Renault’s K-ZE offered China heads to Europe,"Renault is planning a modified version of the City K-ZE small electric car offered at competitive prices in China for the European market. However, the price for Europe is still unclear, as is the brand under which the K-ZE will be sold in Europe.",https://www.electrive.com/2019/10/28/renaults-k-ze-offered-china-heads-to-europe/,https://www.electrive.com/wp-content/uploads/2019/04/renault-city-k-ze-china-auto-shanghai-2019-07.png,,Image not found,electrive
2019-10-28 14:44:00,UK prices and special offers for the Seat Mii EV,"The Seat Mii Electric is now available to order in the UK. Priced from £19,300 (including PiCG), Seat’s first fully electric vehicle is available for £199 per month on a PCP deal. This is after a £4,399 customer deposit, with Seat contributing £500 to the cost.",https://www.electrive.com/2019/10/28/uk-prices-and-special-offers-for-the-seat-mii/,https://www.electrive.com/wp-content/uploads/2019/06/seat-mii-electric-2019-06-min.png,,Image not found,electrive
2019-10-26 13:05:00,Byton starts pre-production of the M-Byte EV,"The Chinese electric car brand Byton has now started production of the pre-production series of its first M-Byte model at its Nanjing plant. The manufacturer says it already has 50,000 reservations for the EV worldwide.",https://www.electrive.com/2019/10/26/byton-starts-pre-production-of-the-m-byte/,https://www.electrive.com/wp-content/uploads/2019/10/byton-m-byte-vorproduktion-preproduction-2019-01-min.png,,Image not found,electrive
2019-10-25 14:03:00,Tesla announces update for more performance,"Tesla will provide a firmware update in the coming weeks to help the Model S, Model X and Model 3 deliver about 5% more performance. Also, the Californian company’s share prices jump after profits reported last quarter.",https://www.electrive.com/2019/10/25/tesla-promises-update-for-more-performance/,https://www.electrive.com/wp-content/uploads/2019/10/tesla-model-s-model-x-neuer-antrieb-new-drive-2019-002-min.png,,Image not found,electrive
2019-10-25 13:33:00,Prices are out for Bollinger’s off-road electric cars,"The US-American electric car startup Bollinger Motors has revealed the prices of its first two models. Both the all-terrain vehicle B1 and the pickup truck B2 start at 125,000 dollars.",https://www.electrive.com/2019/10/25/prices-are-out-for-bollingers-off-road-evs/,https://www.electrive.com/wp-content/uploads/2018/10/bollinger-motors-b2-pickup-03-concept-2018.png,,Image not found,electrive
2019-10-24 13:03:00,Mitsubishi Outlander PHEV hits UK market,"Mitsubishi’s new Outlander PHEV Reflex commercial vehicle has gone on sale in the UK. The 2020 Mitsubishi Outlander PHEV Reflex Commercial is also eligible for the UK government’s Plug-In Van Grant, a discount of £7,642, resulting in an on-the-road CV price of £24,298 (excluding VAT).",https://www.electrive.com/2019/10/24/mitsubishi-outlander-phev-hits-uk-market/,https://www.electrive.com/wp-content/uploads/2019/10/mitsubishi-outlander-phev-2020-commercial-version-uk-01-min.png,,Image not found,electrive
2019-10-24 12:38:00,Toyota sets sights on China before Europe,"While Toyota will offer their first high volume battery-electric cars in China next year due to the quotas there, Europeans will have to wait another two to three years before the vehicles are available for purchase.",https://www.electrive.com/2019/10/24/toyota-sets-sights-on-china-before-hitting-the-european-market/,https://www.electrive.com/wp-content/uploads/2019/04/toyota-c-hr-bev-izoa-bev-auto-shanghai-2019.png,,Image not found,electrive
2019-10-24 00:30:00,Tesla shows profit and growth in Q3,"After two quarters of losses, Tesla closed the third quarter of 2019 with a profit. While sales were near the level of the previous quarter, the fresh business figures this time show a bottom-line improvement of 143 million US dollars.",https://www.electrive.com/2019/10/24/tesla-shows-more-growth-and-deliveries-in-q3/,https://www.electrive.com/wp-content/uploads/2019/10/tesla-store-2019-001-min.png,,Image not found,electrive
2019-10-23 15:35:00,Lexus to present their first BEV in November,"In November, Lexus will present its first battery electric vehicle. The announcement was made by the Toyota luxury brand at the Tokyo Motor Show, where Lexus is already presenting its “vision for the next generation of electrified vehicles” with the futuristic LF-30 Electrified Concept.",https://www.electrive.com/2019/10/23/lexus-to-present-their-first-bev-in-november/,https://www.electrive.com/wp-content/uploads/2019/10/lexus-lf-30-electrified-concept-2019-08-min.png,,Image not found,electrive
